"interaction_pairs","interaction","value","scram_mean","scram_sd","p_val","cell_type1","cell_type2","interact_ratio","p_val_adj"
"Macrophages-monocyte-derived_Cancer-Transitional-pat4","LAMC2_ITGB4",0.669773786402924,0.0805809485443721,0.154358593545679,6.7531296219836e-05,"Macrophages-monocyte-derived","Cancer-Transitional-pat4",8.31181313327568,0.00315865766545091
"Myoepithelial_T-cells-CD4-Treg","LAMC2_ITGB4",0.228525253132298,0.0335017974566759,0.0453832734359898,8.64634815411769e-06,"Myoepithelial","T-cells-CD4-Treg",6.8212833483882,0.000523779769857632
"LumProgenitors-Cycl-pat4_LumProgenitors-transitional-pat4","LAMC2_ITGB4",0.363046348965696,0.0603967160928587,0.0920133353644581,0.000502375225747809,"LumProgenitors-Cycl-pat4","LumProgenitors-transitional-pat4",6.01102795733992,0.0169864472878207
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Plastic-pat4","LAMC2_ITGB4",1.31259621019327,0.152894594144331,0.349046100148753,0.000446091916963987,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Plastic-pat4",8.58497461953556,0.0154316470708937
"mCAF-remodeling_Cancer-Basal/Plastic-pat4","LAMC2_ITGB4",0.900507625649392,0.106238370291256,0.196635873695954,2.68066589084182e-05,"mCAF-remodeling","Cancer-Basal/Plastic-pat4",8.4762936703624,0.00142677374045677
"B/T-mixed-patient4_Cancer-Basal/Plastic-pat4","LAMC2_ITGB4",0.900507625649392,0.0788023449482886,0.122315250045324,9.21618337201835e-12,"B/T-mixed-patient4","Cancer-Basal/Plastic-pat4",11.427421687011,1.52237959487552e-09
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Plastic-pat4","LAMC2_ITGB4",1.01234208018111,0.0361221635524211,0.0307329883324936,0,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Plastic-pat4",28.0255106733013,0
"Cancer-Basal/Cycl-pat4_mCAF-patient4-specific","LAMC2_ITGB4",0.441160659246134,0.0781301339983782,0.116900503384188,0.000949897670251998,"Cancer-Basal/Cycl-pat4","mCAF-patient4-specific",5.64648537855179,0.0284829384886532
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Cycl-pat4","LCN2_LRP2",0.968589702807934,0.0707239807251952,0.0751733254242743,0,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Cycl-pat4",13.69535047202,0
"LumProgenitors-shared_LumProgenitors-shared","LCN2_LRP2",0.424993353552202,0.0128021100273124,0.0153504532570436,0,"LumProgenitors-shared","LumProgenitors-shared",33.1971333354822,0
"LumProgenitors-Cycl-pat4_LumProgenitors-shared","LCN2_LRP2",1.07729458515139,0.24098922437818,0.251606870545753,0.000443907888191597,"LumProgenitors-Cycl-pat4","LumProgenitors-shared",4.47030188976751,0.0153672865982596
"Myoepithelial_LumProgenitors-shared","LCN2_LRP2",0.322661467134859,0.0365025554753933,0.0507248333150078,8.43380709714125e-09,"Myoepithelial","LumProgenitors-shared",8.83942132085431,9.39409206364744e-07
"PVL_LumProgenitors-shared","LCN2_LRP2",0.250010813920243,0.0467793446720358,0.0681102992662497,0.00142319364136867,"PVL","LumProgenitors-shared",5.34447020737545,0.0392374101434997
"B-cells-activated_LumProgenitors-shared","LCN2_LRP2",0.233308216286708,0.0274183158349646,0.0318193013447423,4.88079576754785e-11,"B-cells-activated","LumProgenitors-shared",8.50921032827213,7.40170340768608e-09
"Cancer-Basal/Plastic-pat4_LumProgenitors-shared","LCN2_LRP2",1.19661662882916,0.0564568504956839,0.0837320676382611,0,"Cancer-Basal/Plastic-pat4","LumProgenitors-shared",21.1952423545241,0
"LumProgenitors-Cycl-pat4_LumProgenitors-Cycl-pat4","LCN2_LRP2",0.857057531546522,0.166330214932915,0.20266802913468,0.00032699938331604,"LumProgenitors-Cycl-pat4","LumProgenitors-Cycl-pat4",5.15274709343815,0.0119603213866878
"Cancer-Basal/Plastic-pat4_Plasma-cells","LCN2_LRP2",0.976628427090683,0.0893002953460059,0.0749350398245241,0,"Cancer-Basal/Plastic-pat4","Plasma-cells",10.9364523746154,0
"Cancer-Basal/Plastic-pat4_mCAF-classical","LCN2_LRP2",0.963308412542449,0.069134781946691,0.0880748146038183,0,"Cancer-Basal/Plastic-pat4","mCAF-classical",13.9337737882105,0
"B-cells-activated_Myoepithelial","LCN2_LRP2",0.106426126222699,0.0263789986467469,0.0276802674708719,0.001914915610428,"B-cells-activated","Myoepithelial",4.03450212981544,0.0493773100583854
"Cancer-Basal/Plastic-pat4_Myoepithelial","LCN2_LRP2",1.06973453876515,0.0693495298299214,0.0867791045231738,0,"Cancer-Basal/Plastic-pat4","Myoepithelial",15.4252601479585,0
"LumProgenitors-Cycl-pat4_Macrophages-immunoregulatory","LCN2_LRP2",0.854310158913287,0.0803488188897091,0.121565946158249,9.66342561525835e-11,"LumProgenitors-Cycl-pat4","Macrophages-immunoregulatory",10.6325167030265,1.40561907129056e-08
"LumProgenitors-Cycl-pat4_Endothelial","LCN2_LRP2",0.868565896531318,0.0943518176889644,0.140557264623041,1.81285941813769e-08,"LumProgenitors-Cycl-pat4","Endothelial",9.20560851720515,1.90980138308e-06
"Cancer-Basal/Plastic-pat4_Endothelial","LCN2_LRP2",0.987887940209088,0.0872976700432045,0.104991402058773,0,"Cancer-Basal/Plastic-pat4","Endothelial",11.3163150828673,0
"LumProgenitors-Cycl-pat4_pDCs","LCN2_LRP2",0.856444138110874,0.0773047641340837,0.102075007325338,1.14352971536391e-14,"LumProgenitors-Cycl-pat4","pDCs",11.0788015163643,2.4916358476966e-12
"LumProgenitors-transitional-pat4_pDCs","LCN2_LRP2",0.148647021557766,0.0173556762029213,0.0188371454100642,1.58684176909674e-12,"LumProgenitors-transitional-pat4","pDCs",8.56474964269882,2.82185880319823e-10
"Cancer-Basal/Plastic-pat4_pDCs","LCN2_LRP2",0.975766181788645,0.0556544171529532,0.0814755185685168,0,"Cancer-Basal/Plastic-pat4","pDCs",17.5325918714948,0
"Cancer-Basal/Cycl-pat4_mCAF-plastic","LCN2_LRP2",0.193936057315678,0.0430056912927094,0.0387295262604748,4.8688533236807e-05,"Cancer-Basal/Cycl-pat4","mCAF-plastic",4.50954400420383,0.00238395922102107
"LumProgenitors-Cycl-pat4_mCAF-plastic","LCN2_LRP2",0.859366169028307,0.0458536842974006,0.0581621123835479,0,"LumProgenitors-Cycl-pat4","mCAF-plastic",18.7414857103865,0
"T-cells-CD8-effector_mCAF-plastic","LCN2_LRP2",0.0499933408418274,0.0142525356507318,0.0100993346203713,0.000200878678120464,"T-cells-CD8-effector","mCAF-plastic",3.50768046240673,0.00797507753496456
"LumProgenitors-Cycl-pat4_PVL","LCN2_LRP2",0.887827175884311,0.127286458285784,0.149818901569986,1.92326237269391e-07,"LumProgenitors-Cycl-pat4","PVL",6.97503244132192,1.6855159170288e-05
"LumProgenitors-Cycl-pat4_B-cells-activated","LCN2_LRP2",0.843986368864679,0.108459444440838,0.160866417911068,2.41218395125031e-06,"LumProgenitors-Cycl-pat4","B-cells-activated",7.78158484229606,0.000168096105319637
"Cancer-Basal/Plastic-pat4_B-cells-activated","LCN2_LRP2",0.963308412542449,0.138197978310552,0.138244291822122,1.19725618308308e-09,"Cancer-Basal/Plastic-pat4","B-cells-activated",6.97049569261968,1.51652449857191e-07
"LumProgenitors-Cycl-pat4_apCAF-classical","LCN2_LRP2",0.843986368864679,0.127555736030086,0.211784364416224,0.000358714324919851,"LumProgenitors-Cycl-pat4","apCAF-classical",6.6166085127337,0.0128995940362749
"Cancer-Basal/Plastic-pat4_apCAF-classical","LCN2_LRP2",0.963308412542449,0.0388774856976408,0.0915255334977043,0,"Cancer-Basal/Plastic-pat4","apCAF-classical",24.778053293732,0
"LumProgenitors-Cycl-pat4_Cancer-Transitional-pat4","LCN2_LRP2",0.848689963553337,0.0752981622451473,0.129305652061308,1.10808584530275e-09,"LumProgenitors-Cycl-pat4","Cancer-Transitional-pat4",11.271058127425,1.4106810567806e-07
"Cancer-Transitional-pat4_Cancer-Transitional-pat4","LCN2_LRP2",0.264885787380133,0.032086036969752,0.0401823456445319,3.44502260052337e-09,"Cancer-Transitional-pat4","Cancer-Transitional-pat4",8.25548470288945,4.08755803975504e-07
"Cancer-Basal/Plastic-pat4_Cancer-Transitional-pat4","LCN2_LRP2",0.968012007231107,0.162805844573204,0.254270135517779,0.000770803392840302,"Cancer-Basal/Plastic-pat4","Cancer-Transitional-pat4",5.94580624404951,0.0240901527406066
"LumProgenitors-Cycl-pat4_mCAF-remodeling","LCN2_LRP2",0.843986368864679,0.0471637495579057,0.0626877494793285,0,"LumProgenitors-Cycl-pat4","mCAF-remodeling",17.8948106708197,0
"Cancer-Basal/Plastic-pat4_B/T-mixed-patient4","LCN2_LRP2",0.966495306911678,0.146622510562742,0.260675258574944,0.000829899553201341,"Cancer-Basal/Plastic-pat4","B/T-mixed-patient4",6.5917252623914,0.0255312362545749
"Myoepithelial_iCAF-secretory","LCN2_LRP2",0.0893532508481506,0.00990909239494083,0.0144138294522951,1.77730354877781e-08,"Myoepithelial","iCAF-secretory",9.01729919218138,1.87836159975899e-06
"Cancer-Transitional-pat4_iCAF-secretory","LCN2_LRP2",0.260182192691475,0.0448910182882144,0.0619731024732205,0.00025643268989084,"Cancer-Transitional-pat4","iCAF-secretory",5.79586301698534,0.00977834046278958
"LumProgenitors-transitional-pat4_iCAF-secretory","LCN2_LRP2",0.136189252311571,0.0170486385509107,0.0152217517188933,2.55351295663786e-15,"LumProgenitors-transitional-pat4","iCAF-secretory",7.98827729879319,5.86580757099777e-13
"Macrophages-immunoregulatory_T-cells-atypical","LCN2_LRP2",0.060635938770473,0.0171981137843451,0.0149095259461367,0.00178742338127813,"Macrophages-immunoregulatory","T-cells-atypical",3.52573192216394,0.0467929135232615
"Cancer-Basal/Plastic-pat4_T-cells-atypical","LCN2_LRP2",1.01336914750707,0.0191825973944025,0.0193848842769868,0,"Cancer-Basal/Plastic-pat4","T-cells-atypical",52.8275252131794,0
"Cancer-Basal/Cycl-pat4_T-cells-CD4-Treg","LCN2_LRP2",0.178556257152051,0.0371619323508988,0.0428571531249428,0.000484803808007972,"Cancer-Basal/Cycl-pat4","T-cells-CD4-Treg",4.80481626913386,0.0165043386035116
"Cancer-Transitional-pat4_T-cells-CD4-Treg","LCN2_LRP2",0.260182192691475,0.0457866649619408,0.06245028205419,0.000298405667766177,"Cancer-Transitional-pat4","T-cells-CD4-Treg",5.68248840372509,0.0110875277860506
"Cancer-Basal/Plastic-pat4_T-cells-CD4-Treg","LCN2_LRP2",0.963308412542449,0.0419364294717342,0.0556131118204251,0,"Cancer-Basal/Plastic-pat4","T-cells-CD4-Treg",22.9706826422057,0
"LumProgenitors-shared_LumProgenitors-transitional-pat4","LCN2_LRP2",0.643380331056841,0.126597463724714,0.148874959765352,0.000259016430550707,"LumProgenitors-shared","LumProgenitors-transitional-pat4",5.08209494983148,0.00985839779740271
"LumProgenitors-Cycl-pat4_LumProgenitors-transitional-pat4","LCN2_LRP2",1.29568156265603,0.105377257362575,0.152165481650995,2.55351295663786e-15,"LumProgenitors-Cycl-pat4","LumProgenitors-transitional-pat4",12.2956470407835,5.86580757099777e-13
"Plasma-cells_LumProgenitors-transitional-pat4","LCN2_LRP2",0.460087310391429,0.0856191402317249,0.077589688454697,6.95597102140511e-07,"Plasma-cells","LumProgenitors-transitional-pat4",5.37365020422093,5.46230273999023e-05
"Endothelial_LumProgenitors-transitional-pat4","LCN2_LRP2",0.481572360109682,0.0511673753395977,0.0689689471908477,2.18000839602439e-10,"Endothelial","LumProgenitors-transitional-pat4",9.41170730203548,3.03074337983879e-08
"pDCs_LumProgenitors-transitional-pat4","LCN2_LRP2",0.451695193791348,0.106303639274576,0.106076851085115,0.000564868832668597,"pDCs","LumProgenitors-transitional-pat4",4.24910376421492,0.0186913454053351
"T-cells-CD8-effector_LumProgenitors-transitional-pat4","LCN2_LRP2",0.486308734469548,0.0951063754897238,0.10687204877927,0.000125874535732096,"T-cells-CD8-effector","LumProgenitors-transitional-pat4",5.11331371809131,0.00535916383084064
"PVL_LumProgenitors-transitional-pat4","LCN2_LRP2",0.468397791424883,0.100169603220344,0.0809383003693511,2.68877288678304e-06,"PVL","LumProgenitors-transitional-pat4",4.67604718763379,0.000185335441647815
"Cancer-Transitional-pat4_LumProgenitors-transitional-pat4","LCN2_LRP2",0.711877386482823,0.152307579299688,0.181671829332263,0.00103460951950529,"Cancer-Transitional-pat4","LumProgenitors-transitional-pat4",4.67394590443918,0.0305220874741917
"B/T-mixed-patient4_LumProgenitors-transitional-pat4","LCN2_LRP2",0.451695193791348,0.0563932379876361,0.0755596037331624,8.39984745093503e-08,"B/T-mixed-patient4","LumProgenitors-transitional-pat4",8.00974035025936,7.86967956448548e-06
"LumProgenitors-transitional-pat4_LumProgenitors-transitional-pat4","LCN2_LRP2",0.587884446102918,0.0424022348528985,0.0496992431304386,0,"LumProgenitors-transitional-pat4","LumProgenitors-transitional-pat4",13.8644684211199,0
"Cancer-Basal/Plastic-pat4_LumProgenitors-transitional-pat4","LCN2_LRP2",1.4150036063338,0.191613818877493,0.248492375011362,4.25595596542649e-07,"Cancer-Basal/Plastic-pat4","LumProgenitors-transitional-pat4",7.3846636668646,3.49485435117139e-05
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Plastic-pat4","LCN2_LRP2",0.96871042259623,0.103506614259936,0.111261586304414,3.77475828372553e-15,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Plastic-pat4",9.3589229009415,8.55171789238296e-13
"Cancer-Transitional-pat4_mCAF-patient4-specific","LCN2_LRP2",0.260182192691475,0.018154727708855,0.0177441394724977,0,"Cancer-Transitional-pat4","mCAF-patient4-specific",14.3313740015263,0
"apCAF-classical_LumProgenitors-shared","LGALS3BP_ITGB1",0.719745385721101,0.199018231337823,0.170101381966668,0.00110198183986199,"apCAF-classical","LumProgenitors-shared",3.61647966059638,0.03206269900912
"LumProgenitors-Cycl-pat4_mCAF-classical","LGALS3BP_ITGB1",0.739901175354586,0.250154615672641,0.131755847267697,0.000100770727673116,"LumProgenitors-Cycl-pat4","mCAF-classical",2.95777542766926,0.00442976720619611
"iCAF-classical_mCAF-classical","LGALS3BP_ITGB1",1.1390094081809,0.496926691037033,0.179692065313853,0.000176296254613351,"iCAF-classical","mCAF-classical",2.29210752556661,0.00713902139312375
"mCAF-classical_mCAF-classical","LGALS3BP_ITGB1",1.18332744104459,0.291516242408101,0.232027772598361,6.06327302959953e-05,"mCAF-classical","mCAF-classical",4.05921615642953,0.00288486279371597
"apCAF-classical_mCAF-classical","LGALS3BP_ITGB1",1.30228931339905,0.391952780782497,0.289499582068455,0.000831804504662803,"apCAF-classical","mCAF-classical",3.32256684287111,0.0255769564657519
"mCAF-remodeling_mCAF-classical","LGALS3BP_ITGB1",1.25585569366964,0.348089906885605,0.297260428521656,0.00112991608466606,"mCAF-remodeling","mCAF-classical",3.60784862998731,0.0327018567595113
"mCAF-patient4-specific_Endothelial","LGALS3BP_ITGB1",0.88377803277009,0.257296605171344,0.216091673580781,0.0018708998452992,"mCAF-patient4-specific","Endothelial",3.43486083767621,0.0485037700949454
"iCAF-classical_PVL","LGALS3BP_ITGB1",0.650648313395867,0.157553606131855,0.102032237106922,6.73351848834436e-07,"iCAF-classical","PVL",4.12969483447651,5.30320404157556e-05
"apCAF-classical_B-cells-activated","LGALS3BP_ITGB1",0.663930512074181,0.205217611143272,0.148232717326352,0.000985573208254098,"apCAF-classical","B-cells-activated",3.23525114816126,0.0293427499497616
"mCAF-classical_apCAF-classical","LGALS3BP_ITGB1",0.842288601016616,0.213239252128603,0.128580637029653,4.98434184370566e-07,"mCAF-classical","apCAF-classical",3.94996977624288,4.03027451897895e-05
"apCAF-classical_apCAF-classical","LGALS3BP_ITGB1",0.961250473371083,0.366246122702902,0.206116742017661,0.0019463115443894,"apCAF-classical","apCAF-classical",2.62460245661316,0.0499371043912753
"apCAF-classical_mCAF-remodeling","LGALS3BP_ITGB1",1.07577137854349,0.32972615966813,0.188784367390487,3.87766335471218e-05,"apCAF-classical","mCAF-remodeling",3.2626206535334,0.00196154429551468
"mCAF-remodeling_mCAF-remodeling","LGALS3BP_ITGB1",1.02933775881408,0.285905709789216,0.250681304535166,0.00151023889886936,"mCAF-remodeling","mCAF-remodeling",3.60027003158824,0.041078267434412
"mCAF-patient4-specific_mCAF-remodeling","LGALS3BP_ITGB1",1.05886556869801,0.337809180022289,0.203813965308876,0.000201725245754014,"mCAF-patient4-specific","mCAF-remodeling",3.13450797467416,0.00800274151446187
"mCAF-classical_mCAF-patient4-specific","LGALS3BP_ITGB1",1.1702321027234,0.237577541945852,0.229279031476996,2.37325115294285e-05,"mCAF-classical","mCAF-patient4-specific",4.92568486540749,0.00128328467984198
"mCAF-plastic_mCAF-patient4-specific","LGALS3BP_ITGB1",0.970737094413335,0.234363735434047,0.182821725966933,2.81479760227965e-05,"mCAF-plastic","mCAF-patient4-specific",4.14201067676067,0.00148834854051187
"apCAF-classical_mCAF-patient4-specific","LGALS3BP_ITGB1",1.28919397507786,0.410870697516013,0.282013220032624,0.000921361152359634,"apCAF-classical","mCAF-patient4-specific",3.13771213881131,0.0277968872712593
"mCAF-remodeling_mCAF-patient4-specific","LGALS3BP_ITGB1",1.24276035534845,0.398007987666129,0.253877376244013,0.000438297355473072,"mCAF-remodeling","mCAF-patient4-specific",3.12245078958301,0.0152038396190148
"Macrophages-monocyte-derived_mCAF-patient4-specific","LGALS3BP_ITGB1",0.773725424316953,0.289334931909197,0.167700743109671,0.00193590106893549,"Macrophages-monocyte-derived","mCAF-patient4-specific",2.67415143830532,0.0497444074634802
"iCAF-secretory_mCAF-patient4-specific","LGALS3BP_ITGB1",1.19557026271215,0.435049559535799,0.214589237411768,0.000196995350722595,"iCAF-secretory","mCAF-patient4-specific",2.74812429183431,0.00784496850363935
"iCAF-classical_Cancer-Basal/Cycl-pat4","LGALS3BP_VANGL1",0.664415528594029,0.188738406169856,0.147108921218995,0.000611410486919595,"iCAF-classical","Cancer-Basal/Cycl-pat4",3.52029850244726,0.0199296975339784
"apCAF-classical_Cancer-Basal/Cycl-pat4","LGALS3BP_VANGL1",0.827695433812186,0.19142446531322,0.160258316583553,3.58935636671776e-05,"apCAF-classical","Cancer-Basal/Cycl-pat4",4.32387486342386,0.00183656474778198
"mCAF-remodeling_Cancer-Basal/Cycl-pat4","LGALS3BP_VANGL1",0.781261814082773,0.167932887184422,0.109750813327496,1.14600779976826e-08,"mCAF-remodeling","Cancer-Basal/Cycl-pat4",4.65222641724013,1.24788164646187e-06
"mCAF-patient4-specific_LumProgenitors-Cycl-pat4","LGALS3BP_VANGL1",0.692243641710662,0.142519960819131,0.146713998619913,8.95142780367175e-05,"mCAF-patient4-specific","LumProgenitors-Cycl-pat4",4.85716974472911,0.00400328003564146
"apCAF-classical_iCAF-classical","LGALS3BP_VANGL1",0.606140159159829,0.154314237463097,0.11814629697853,6.55742426588501e-05,"apCAF-classical","iCAF-classical",3.92796004519532,0.00308156411307667
"apCAF-classical_Plasma-cells","LGALS3BP_VANGL1",0.5932600486861,0.164382585480915,0.12187181289556,0.000216517668482297,"apCAF-classical","Plasma-cells",3.60902006103912,0.00849108368738481
"iCAF-secretory_Macrophages-immunoregulatory","LGALS3BP_VANGL1",0.533606330226176,0.130302513253458,0.0792200207842137,1.7815297359558e-07,"iCAF-secretory","Macrophages-immunoregulatory",4.09513459796612,1.57115480521608e-05
"apCAF-classical_Endothelial","LGALS3BP_VANGL1",0.64162906896487,0.153318628528149,0.158890694717517,0.00105871374190014,"apCAF-classical","Endothelial",4.18493874569891,0.0310830385730589
"mCAF-remodeling_pDCs","LGALS3BP_VANGL1",0.546826428956687,0.142434634049774,0.137412556983162,0.00162575259101017,"mCAF-remodeling","pDCs",3.83913949444064,0.0434978866351762
"apCAF-classical_T-cells-CD8-effector","LGALS3BP_VANGL1",0.634356828722476,0.227061897070789,0.111944782016934,0.000137192166385303,"apCAF-classical","T-cells-CD8-effector",2.79376168747814,0.0057635270371184
"iCAF-secretory_T-cells-CD8-effector","LGALS3BP_VANGL1",0.54073311635676,0.127660503765073,0.10375015282914,3.42528349549509e-05,"iCAF-secretory","T-cells-CD8-effector",4.23571191095911,0.00176571650105408
"mCAF-plastic_Cancer-Transitional-pat4","LGALS3BP_VANGL1",0.428160544308716,0.0850607726831645,0.0530826667295688,5.11545250603263e-11,"mCAF-plastic","Cancer-Transitional-pat4",5.03358399886084,7.73013766818292e-09
"apCAF-classical_Cancer-Transitional-pat4","LGALS3BP_VANGL1",0.746617424973243,0.169401784325975,0.175665500297188,0.000508322719113607,"apCAF-classical","Cancer-Transitional-pat4",4.40737639183628,0.0171351492210272
"iCAF-secretory_Cancer-Transitional-pat4","LGALS3BP_VANGL1",0.652993712607528,0.126635187088474,0.0766223635050536,3.2209790390425e-12,"iCAF-secretory","Cancer-Transitional-pat4",5.15649502812605,5.58155062501285e-10
"mCAF-patient4-specific_Cancer-Transitional-pat4","LGALS3BP_VANGL1",0.729711615127756,0.196883512886025,0.178153716743296,0.00139108577186908,"mCAF-patient4-specific","Cancer-Transitional-pat4",3.70631143477302,0.0385136433828141
"mCAF-classical_mCAF-remodeling","LGALS3BP_VANGL1",0.53926623920336,0.1077691702264,0.0844002193572023,1.58952043749494e-07,"mCAF-classical","mCAF-remodeling",5.00390081941318,1.41389926556198e-05
